review_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
300455,5196,9472,4,Superb value for money.,2022-03-04,True
300456,7826,9313,4,Excellent quality and fast delivery.,2022-09-11,True
300457,6906,9327,4,"Great product, worth the money!",2023-11-03,False
300458,7175,9300,5,"Great product, worth the money!",2022-08-24,False
300459,5637,9379,1,Not worth the price.,2022-03-22,True
300460,7562,9009,1,Stopped working after a week.,2024-03-13,True
300461,6457,9138,3,"Product is okay, nothing special.",2025-05-03,True
300462,5938,9203,3,"Average quality, expected more.",2022-04-25,True
300463,5075,9046,5,Excellent quality and fast delivery.,2024-03-05,True
300464,5304,9422,1,Stopped working after a week.,2024-12-02,True
300465,5351,9107,3,"Average quality, expected more.",2024-09-01,True
300466,6721,9433,5,Excellent quality and fast delivery.,2024-04-29,True
300467,7181,9491,1,Item arrived damaged.,2025-10-29,True
300468,5042,9505,1,"Poor quality, disappointed.",2023-04-23,True
300469,5905,9498,2,"Poor quality, disappointed.",2022-10-31,True
300470,6230,9004,1,Stopped working after a week.,2026-05-29,False
300471,7132,9262,3,"Average quality, expected more.",2023-06-30,True
300472,7126,9065,3,Decent but delivery was late.,2025-08-16,False
300473,7601,9496,5,"Great product, worth the money!",2025-02-11,False
300474,6890,9272,4,Excellent quality and fast delivery.,2025-11-20,False
300475,7219,9166,5,"Loved it, will buy again.",2023-04-21,True
300476,5813,9451,4,Superb value for money.,2023-01-12,True
300477,7086,9237,1,"Poor quality, disappointed.",2024-05-15,True
300478,5485,9278,4,"Loved it, will buy again.",2023-01-26,True
300479,5463,9141,3,"Product is okay, nothing special.",2023-03-29,False
300480,6495,9290,1,Not worth the price.,2022-12-21,True
300481,6786,9297,1,Item arrived damaged.,2023-05-02,True
300482,6887,9181,1,Not worth the price.,2024-06-14,False
300483,7208,9226,3,"Average quality, expected more.",2025-03-27,True
300484,6988,9218,3,"Product is okay, nothing special.",2024-04-17,True
300485,7790,9049,4,"Loved it, will buy again.",2023-05-22,True
300486,5054,9077,3,Decent but delivery was late.,2024-06-26,True
300487,7022,9074,4,,2023-04-21,True
300488,6222,9332,3,"Product is okay, nothing special.",2025-07-11,True
300489,5238,9056,2,Stopped working after a week.,2025-08-26,True
300490,7043,9323,1,,2024-04-04,True
300491,7648,9519,4,"Exactly as described, very happy.",2022-02-15,True
300492,7314,9251,3,Decent but delivery was late.,2022-02-19,True
300493,6264,9368,2,Not worth the price.,2022-08-25,True
300494,7106,9300,3,"Product is okay, nothing special.",2022-06-15,True
300495,5276,9447,2,"Poor quality, disappointed.",2025-12-05,False
300496,5203,9581,4,"Exactly as described, very happy.",2022-12-25,True
300497,6789,9005,3,"Product is okay, nothing special.",2022-12-06,True
300498,5826,9146,5,"Exactly as described, very happy.",2026-05-07,True
300499,6948,9550,1,Item arrived damaged.,2023-12-24,False
300500,6314,9228,3,"Product is okay, nothing special.",2023-07-06,True
300501,7436,9012,2,Stopped working after a week.,2025-11-21,True
300502,6552,9234,4,"Exactly as described, very happy.",2022-04-19,True
300503,6193,9105,2,Not worth the price.,2025-06-06,True
300504,7372,9064,3,Decent but delivery was late.,2023-06-28,False
300505,5728,9399,3,Decent but delivery was late.,2026-03-30,False
300506,6485,9528,2,Not worth the price.,2023-06-30,True
300507,6592,9158,2,Item arrived damaged.,2024-03-20,True
300508,7205,9146,5,"Great product, worth the money!",2026-05-26,False
300509,7109,9517,2,Not worth the price.,2025-08-23,True
300510,5520,9083,2,"Poor quality, disappointed.",2022-03-03,False
300511,7041,9427,5,"Exactly as described, very happy.",2022-08-22,True
300512,7258,9226,3,,2023-06-28,False
300513,5423,9009,1,Not worth the price.,2023-09-19,True
300514,5789,9263,3,"Product is okay, nothing special.",2022-06-16,True
300515,5189,9455,5,"Loved it, will buy again.",2022-08-09,True
300516,5952,9387,3,"Product is okay, nothing special.",2025-07-20,True
300517,7147,9290,1,,2022-12-10,True
300518,5390,9600,3,"Average quality, expected more.",2023-05-23,False
300519,6340,9301,4,"Exactly as described, very happy.",2022-01-07,False
300520,7043,9532,4,Excellent quality and fast delivery.,2024-08-29,False
300521,7613,9185,3,Decent but delivery was late.,2023-05-25,True
300522,6865,9213,3,"Product is okay, nothing special.",2023-08-13,False
300523,6168,9014,1,"Poor quality, disappointed.",2024-01-19,True
300524,6814,9519,3,Decent but delivery was late.,2023-12-05,True
300525,7069,9150,2,Not worth the price.,2023-11-30,False
300526,7219,9300,1,Not worth the price.,2026-04-25,True
300527,6391,9119,2,Stopped working after a week.,2024-09-14,True
300528,7971,9438,3,Decent but delivery was late.,2022-01-30,False
300529,6953,9367,1,Not worth the price.,2022-04-23,False
300530,5352,9544,3,"Average quality, expected more.",2025-04-13,True
300531,7712,9535,5,Superb value for money.,2024-12-25,True
300532,5006,9383,1,"Poor quality, disappointed.",2025-05-13,True
300533,6762,9034,1,,2022-07-20,True
300534,6378,9383,2,,2025-10-03,True
300535,6436,9034,2,Not worth the price.,2023-01-27,False
300536,6768,9570,3,,2022-03-08,True
300537,5772,9317,2,"Poor quality, disappointed.",2024-08-14,True
300538,5471,9049,1,Item arrived damaged.,2025-10-24,True
300539,5366,9299,4,Excellent quality and fast delivery.,2025-02-20,True
300540,7758,9468,1,Stopped working after a week.,2022-02-19,True
300541,5511,9019,5,Superb value for money.,2022-04-19,True
300542,7242,9038,4,Excellent quality and fast delivery.,2025-07-26,True
300543,7621,9265,3,"Product is okay, nothing special.",2024-01-16,False
300544,7476,9056,5,"Loved it, will buy again.",2022-04-11,True
300545,7818,9090,5,"Exactly as described, very happy.",2025-04-28,True
300546,5803,9578,3,,2025-06-15,False
300547,7820,9322,1,Item arrived damaged.,2022-05-06,True
300548,7283,9081,5,"Loved it, will buy again.",2025-04-09,True
300549,6033,9052,2,Item arrived damaged.,2024-02-24,False
300550,6656,9045,1,Stopped working after a week.,2025-08-18,True
300551,5680,9177,5,"Loved it, will buy again.",2023-08-20,True
300552,5905,9396,3,"Product is okay, nothing special.",2023-01-05,True
300553,6587,9281,1,"Poor quality, disappointed.",2023-04-10,True
300554,7165,9020,2,Not worth the price.,2023-02-17,True
300555,7708,9066,5,Excellent quality and fast delivery.,2025-07-09,False
300556,6301,9533,4,Superb value for money.,2026-01-06,True
300557,6134,9570,4,Superb value for money.,2023-11-11,True
300558,5310,9499,1,Stopped working after a week.,2025-02-03,True
300559,5741,9281,3,"Average quality, expected more.",2023-07-04,False
300560,6684,9111,5,"Loved it, will buy again.",2023-07-07,True
300561,5212,9435,1,Item arrived damaged.,2022-12-24,True
300562,5807,9056,3,"Average quality, expected more.",2022-07-23,True
300563,5877,9438,4,"Exactly as described, very happy.",2023-06-10,False
300564,5901,9041,5,Excellent quality and fast delivery.,2024-10-07,True
300565,7446,9060,1,Stopped working after a week.,2024-05-22,True
300566,7199,9558,1,Not worth the price.,2024-03-26,True
300567,7926,9177,3,Decent but delivery was late.,2024-07-15,False
300568,6739,9449,3,Decent but delivery was late.,2025-07-18,True
300569,6205,9504,5,"Loved it, will buy again.",2026-03-15,True
300570,5874,9086,1,Item arrived damaged.,2026-06-16,True
300571,6426,9296,1,Stopped working after a week.,2022-06-13,False
300572,7511,9200,3,Decent but delivery was late.,2025-07-10,True
300573,5338,9546,4,"Great product, worth the money!",2026-05-23,True
300574,7287,9239,4,Superb value for money.,2023-04-26,False
300575,7657,9596,2,Stopped working after a week.,2022-02-20,True
300576,6018,9567,1,Not worth the price.,2024-03-03,True
300577,6259,9330,4,Superb value for money.,2023-04-08,False
300578,7349,9214,4,"Exactly as described, very happy.",2025-05-03,True
300579,5280,9044,4,Excellent quality and fast delivery.,2025-02-08,True
300580,6205,9042,3,Decent but delivery was late.,2026-05-15,False
300581,6577,9048,4,,2026-06-06,True
300582,6755,9578,5,Excellent quality and fast delivery.,2023-11-05,True
300583,6018,9119,4,"Exactly as described, very happy.",2022-08-16,False
300584,7046,9074,3,"Product is okay, nothing special.",2024-07-06,True
300585,6063,9193,5,"Exactly as described, very happy.",2024-04-14,True
300586,6880,9488,3,Decent but delivery was late.,2026-04-12,True
300587,6710,9214,2,Not worth the price.,2025-01-09,True
300588,6453,9475,2,Stopped working after a week.,2025-02-05,False
300589,6464,9016,5,"Loved it, will buy again.",2022-01-24,True
300590,6983,9418,4,"Great product, worth the money!",2024-10-02,False
300591,5630,9073,2,Item arrived damaged.,2022-10-06,True
300592,6397,9119,1,Item arrived damaged.,2022-04-30,True
300593,5230,9586,2,Stopped working after a week.,2023-11-09,True
300594,7334,9378,2,Stopped working after a week.,2024-05-08,True
300595,7586,9428,4,"Great product, worth the money!",2023-06-12,True
300596,6810,9447,2,Item arrived damaged.,2024-02-23,True
300597,6193,9070,2,Not worth the price.,2025-11-29,True
300598,5349,9151,2,Stopped working after a week.,2022-09-27,True
300599,7779,9158,5,"Loved it, will buy again.",2022-12-26,True
300600,7357,9288,5,Superb value for money.,2026-04-26,True
300601,7571,9077,4,Superb value for money.,2023-07-15,True
300602,6931,9143,1,"Poor quality, disappointed.",2026-03-23,True
300603,5990,9149,1,,2025-02-20,False
300604,7195,9136,3,"Average quality, expected more.",2022-04-21,True
300605,5838,9349,4,"Great product, worth the money!",2024-04-13,True
300606,5076,9535,5,Superb value for money.,2024-04-21,False
300607,5586,9337,2,Stopped working after a week.,2024-03-18,True
300608,6816,9161,4,Superb value for money.,2026-05-17,True
300609,7561,9293,5,"Great product, worth the money!",2022-11-10,False
300610,6733,9469,2,Item arrived damaged.,2025-04-16,True
300611,7745,9561,1,Stopped working after a week.,2024-01-01,False
300612,5654,9166,3,Decent but delivery was late.,2023-03-10,False
300613,7150,9224,1,Not worth the price.,2024-10-24,True
300614,7125,9085,4,,2024-09-07,True
300615,6994,9348,3,Decent but delivery was late.,2026-04-08,True
300616,6786,9216,1,Not worth the price.,2025-05-24,True
300617,6431,9596,5,"Exactly as described, very happy.",2024-01-19,True
300618,6390,9399,1,Item arrived damaged.,2025-03-25,True
300619,5613,9477,2,Not worth the price.,2024-01-13,False
300620,7403,9082,4,"Great product, worth the money!",2023-08-17,True
300621,7476,9573,5,Excellent quality and fast delivery.,2025-12-11,True
300622,7453,9543,3,"Product is okay, nothing special.",2025-09-15,True
300623,6037,9178,3,Decent but delivery was late.,2026-01-26,True
300624,6319,9512,1,"Poor quality, disappointed.",2022-07-13,False
300625,7379,9229,1,Stopped working after a week.,2024-04-03,True
300626,6209,9199,4,Superb value for money.,2023-05-20,True
300627,5218,9165,4,Excellent quality and fast delivery.,2024-07-25,True
300628,7042,9075,1,Not worth the price.,2024-12-16,True
300629,7516,9069,2,Stopped working after a week.,2025-11-22,True
300630,5156,9539,3,Decent but delivery was late.,2026-06-23,False
300631,7469,9029,2,Stopped working after a week.,2025-04-03,True
300632,5762,9335,1,Item arrived damaged.,2025-08-04,False
300633,6271,9459,4,"Loved it, will buy again.",2023-05-11,False
300634,5050,9497,4,Superb value for money.,2024-02-15,True
300635,7237,9543,5,"Exactly as described, very happy.",2026-04-06,False
300636,5683,9066,2,Stopped working after a week.,2022-01-18,True
300637,6021,9270,4,"Exactly as described, very happy.",2026-03-28,True
300638,5036,9070,5,Superb value for money.,2024-07-05,True
300639,5431,9364,4,"Exactly as described, very happy.",2025-08-04,True
300640,7596,9203,3,"Product is okay, nothing special.",2026-02-01,True
300641,5610,9234,1,Stopped working after a week.,2025-09-12,False
300642,7667,9320,1,Not worth the price.,2023-11-18,True
300643,7424,9057,1,Stopped working after a week.,2023-03-03,True
300644,7553,9060,4,Excellent quality and fast delivery.,2024-11-13,True
300645,6612,9280,5,"Loved it, will buy again.",2025-03-13,True
300646,6347,9089,4,Excellent quality and fast delivery.,2024-09-24,True
300647,7696,9445,5,"Exactly as described, very happy.",2022-02-01,True
300648,7253,9515,4,"Exactly as described, very happy.",2024-04-10,True
300649,7449,9106,1,Not worth the price.,2026-05-07,False
300650,5538,9155,2,Stopped working after a week.,2022-04-18,False
300651,6987,9531,1,"Poor quality, disappointed.",2024-06-03,False
300652,6709,9377,5,Excellent quality and fast delivery.,2025-01-18,False
300653,6444,9005,3,Decent but delivery was late.,2026-04-02,False
300654,7994,9155,4,Superb value for money.,2023-04-20,True
300655,7158,9093,2,"Poor quality, disappointed.",2023-05-26,True
300656,6343,9574,1,Item arrived damaged.,2022-02-21,True
300657,6525,9599,4,Excellent quality and fast delivery.,2025-09-02,False
300658,7216,9152,3,"Product is okay, nothing special.",2022-10-05,True
300659,5709,9228,4,"Exactly as described, very happy.",2025-02-17,False
300660,5926,9431,4,"Exactly as described, very happy.",2022-08-25,True
300661,5500,9553,3,"Product is okay, nothing special.",2023-03-07,False
300662,6208,9464,1,Item arrived damaged.,2022-12-19,True
300663,7499,9492,5,Superb value for money.,2026-01-03,True
300664,7966,9494,5,"Great product, worth the money!",2022-10-02,False
300665,5017,9041,1,"Poor quality, disappointed.",2026-05-11,True
300666,5854,9331,5,"Great product, worth the money!",2026-03-01,False
300667,6622,9095,4,"Great product, worth the money!",2023-11-09,True
300668,5333,9005,3,Decent but delivery was late.,2024-05-15,True
300669,5548,9358,4,"Loved it, will buy again.",2026-02-11,True
300670,6854,9009,1,Stopped working after a week.,2022-12-03,True
300671,6314,9422,1,Stopped working after a week.,2024-10-26,True
300672,7556,9435,1,Stopped working after a week.,2025-01-16,False
300673,5254,9014,1,"Poor quality, disappointed.",2022-03-12,True
300674,5195,9015,5,Excellent quality and fast delivery.,2024-04-28,True
300675,5650,9295,1,Item arrived damaged.,2022-11-02,True
300676,5261,9184,3,"Average quality, expected more.",2025-11-20,True
300677,7756,9480,5,Superb value for money.,2023-12-18,True
300678,5538,9457,4,Excellent quality and fast delivery.,2024-12-23,True
300679,7178,9303,3,"Average quality, expected more.",2024-05-16,True
300680,7997,9310,4,"Great product, worth the money!",2024-09-01,True
300681,7718,9072,2,Stopped working after a week.,2025-02-19,True
300682,6651,9364,5,"Exactly as described, very happy.",2023-08-24,False
300683,7795,9522,2,Stopped working after a week.,2023-06-26,True
300684,5132,9179,1,"Poor quality, disappointed.",2026-01-22,True
300685,7886,9146,3,"Product is okay, nothing special.",2026-05-08,False
300686,7149,9212,4,"Exactly as described, very happy.",2022-02-05,False
300687,5244,9563,5,"Exactly as described, very happy.",2023-07-11,True
300688,5906,9239,5,"Great product, worth the money!",2022-11-02,True
300689,6996,9499,4,Excellent quality and fast delivery.,2023-04-23,True
300690,7473,9277,2,,2022-09-11,True
300691,5581,9140,3,Decent but delivery was late.,2023-05-29,True
300692,6332,9488,1,"Poor quality, disappointed.",2024-08-24,False
300693,6135,9166,3,"Product is okay, nothing special.",2022-06-20,True
300694,5432,9530,1,Stopped working after a week.,2023-11-15,False
300695,6103,9289,1,Item arrived damaged.,2025-03-08,True
300696,5546,9114,3,"Product is okay, nothing special.",2022-12-03,True
300697,6880,9207,3,Decent but delivery was late.,2022-03-16,True
300698,6213,9016,4,"Loved it, will buy again.",2026-03-20,True
300699,7296,9032,3,"Product is okay, nothing special.",2023-10-30,False
300700,5039,9257,4,Excellent quality and fast delivery.,2024-05-13,False
300701,7866,9143,1,Not worth the price.,2026-02-07,False
300702,7014,9359,3,"Product is okay, nothing special.",2024-01-24,True
300703,6123,9106,2,"Poor quality, disappointed.",2023-12-07,False
300704,6425,9415,4,"Exactly as described, very happy.",2023-05-13,True
